"VIA FONTANA CANDIDA,192",Via Fontana Candida,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8350191,12.7074712
"VIA FONTANA CANDIDA,68",Via Fontana Candida,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8350191,12.7074712
VIA FONTANA DEL FINOCCHIO,Via della Fontana del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8573955,12.6878638
VIA FONTANA DEL FINOCCHIO 33,Via della Fontana del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8573955,12.6878638
VIA FONTANA DEL FINOCCHIO 34,Via della Fontana del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8573955,12.6878638
"VIA FONTANA DEL FINOCCHIO, 53",Via della Fontana del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8573955,12.6878638
"VIA FONTANA DEL FINOCCHIO, 58",Via della Fontana del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8573955,12.6878638
"VIA FONTANA DEL FINOCCHIO,53",Via della Fontana del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8573955,12.6878638
VIA FONTANA FINOCCHIO 33,Via della Fontana del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8573955,12.6878638
"VIA FONTANA ROTTA, 39",Via di Fontana Rotta,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8605002,12.7001586
"VIA FONTANA ROTTA,132",Via di Fontana Rotta,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8605002,12.7001586
"VIA FONTANILE TUSCOLANO, 81",Via del Fontanile Tuscolano,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00044,41.8334735,12.6435134
VIA FONTECCHIO 35,Via Fontecchio,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.901375,12.688201
"VIA FONTECCHIO, 35",Via Fontecchio,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.901375,12.688201
"VIA FONTECCHIO, 36",Via Fontecchio,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.901375,12.688201
VIA FOSSO DELL'OSA 216,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
VIA FOSSO DELL'OSA 328,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
VIA FOSSO DELL'OSA 450,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
VIA FOSSO DELL'OSA 462,Via del Fosso dell'Osa,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8966856,12.6890404
