"S.MARGHERITA DI BELICE,19",Via Santa Margherita di Belice,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8745425,12.6534383
"S.RITA DA CASCIA, 80",Via Santa Rita da Cascia,empty,Colli di Enea,empty,Roma Capitale,Lazio,00071,41.6494389,12.4898742
SANTA CROCE CAMERINA 44,Via Santa Croce Camerina,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8844127,12.6619389
SOMMATINO N.79,Via Sommatino,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8658961,12.6682235
TENUTA DI TORRENOVA 160,Via della Tenuta di Torrenova,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8582423,12.6162543
"TENUTA DI TORRENOVA, 160",Via della Tenuta di Torrenova,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8582423,12.6162543
"TENUTA DI TORRENOVA, 80",Via della Tenuta di Torrenova,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8582423,12.6162543
"TERMINI IMERESE, 13",Via Termini Imerese,empty,Tor Bella Monaca,Roma,Roma Capitale,Lazio,00132,41.8713243,12.6571266
"TERMINI IMERESE,37",Via Termini Imerese,empty,Tor Bella Monaca,Roma,Roma Capitale,Lazio,00132,41.8713243,12.6571266
TOR VERGATA 16B,Via di Tor Vergata,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8558363,12.625468
"TORR.CIO DI TORRENOVA,188",Via del Torraccio di Torrenova,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8707661,12.6228072
TORRACCIO DI TORRENOVA 72,Via del Torraccio di Torrenova,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8707661,12.6228072
TORRACCIO DI TORRENOVA120,Via del Torraccio di Torrenova,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8707661,12.6228072
"TORRE DELLO STINCO, 86",Via Torre dello Stinco,empty,Borghesiana,Roma,Roma Capitale,Lazio,00044,41.8521256,12.6745894
"V IA BINETTO, 16",Via Binetto,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8580981,12.6367294
"V,LE PIETRO ANDERLONI, 10",Viale Pietro Anderloni,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8746517,12.6285702
V. CONZA DELLA CAMPANIA26,Via Conza della Campania,empty,Acqua Vergine,Roma,Roma Capitale,Lazio,00115,41.8933044,12.6284674
V. DELLE AMADRIADI,Via delle Amadriadi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8780905,12.6152598
V. FIUMEFREDDO DI SICILIA,Via Fiumefreddo di Sicilia,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8774988,12.6525459
"V. G.B.BASTIANELLI, 70",Via Giovanni Battista Bastianelli,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8658407,12.6350055
V. MONFORTE  S.GIORGIO 6,Via Monforte San Giorgio,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8772098,12.6378987
"V. NARO, 9",Via Naro,empty,Tor Bella Monaca,Roma,Roma Capitale,Lazio,00132,41.8687851,12.6523654
V. PUTIGNANO  9,Via Putignano,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.856131,12.6404832
V. TORRACCIO DI TORRENOVA,Via del Torraccio di Torrenova,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8707661,12.6228072
V. VALLO DELLA LUCANIA 24,Via Vallo della Lucania,empty,Torre Angela,Roma,Roma Capitale,Lazio,00115,41.8926541,12.6274419
"V. VILLAFRANCA TIRRENA,50",Via Villafranca Tirrena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8632333,12.6747727
"V.ACQUAVIVA DELLE FONTI,8",Via Acquaviva delle Fonti,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00132,41.8535403,12.6525157
"V.ALFREDO COTTRAU,11",Via Alfredo Cottrau,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9268637,12.6758116
"V.ARCHETTI TORRENOVA, 27",Via degli Archetti di Torrenova,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8568976,12.641317
"V.ARCHETTI TORRENOVA,27",Via degli Archetti di Torrenova,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8568976,12.641317
"V.ARNALDO BRANDIZZI,N5",Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
V.CASALE DEL FINOCCHIO 19,Via del Casale del Finocchio,empty,Borghesiana,Roma,Roma Capitale,Lazio,00077,41.8555889,12.6953147
"V.DELL'ACQUA VERGINE, 204",Via dell'Acqua Vergine,empty,Acqua Vergine,Roma,Roma Capitale,Lazio,00115,41.9002298,12.6249953
V.DI VALLE ALESSANDRA 22B,Via di Valle Alessandra,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8600701,12.6396986
"V.DI VALLE ALESSANDRA,26",Via di Valle Alessandra,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8600701,12.6396986
V.FATTORIA DI TORRE.VA 22,Via della Fattoria di Torrenova,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8642935,12.6097832
"V.FIUMEFREDDO SICILIA, 70",Via Fiumefreddo di Sicilia,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8774988,12.6525459
